activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125128800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,65000.0,79.8,7.990,2.500,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,335000,1,1,3,5,1,NA,88,45,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,1697,20.86,109700,114,505,591,32
2024,B4TYDEB6GKMZO031MB27,29620,MI,26065,26065003902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,3,0,2,1,4,1,2,1,2,55000.0,21.74,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,235000,1,1,3,5,1,NA,16,>60%,8,10,2,,,,,5,,,,,2,4,1,5,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,4126,24.87,91300,130,599,1158,50
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099230901,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,75000.0,58.37,7.490,1.480,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,295000,1,1,3,5,1,NA,136,40,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4544,11.18,109700,111,1555,1771,51
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099226101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,105000.0,74.94,7.490,1.550,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,695000,1,1,3,5,1,NA,185,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3402,10.08,109700,163,1069,1173,26
2024,B4TYDEB6GKMZO031MB27,27100,MI,26075,26075006304,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,255000.0,70.6,7.490,1.500,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,805000,1,1,3,5,1,NA,190,30%-<36%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,2785,6.89,84300,165,1114,1469,45
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125173200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,75000.0,74.99,7.490,1.880,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,405000,1,1,3,5,1,NA,221,30%-<36%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,2680,14.25,109700,130,1002,1274,0
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125128900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,55000.0,64.47,7.240,1.325,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,635000,1,1,3,5,1,NA,125,45,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,7323,26.6,109700,153,1841,2152,24
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125144900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,2,2,2,1,2,25000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,55,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,4068,25.44,109700,59,1027,1266,49
2024,B4TYDEB6GKMZO031MB27,35660,MI,26021,26021011301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,2,2,2,1,2,105000.0,32,7.490,1.375,3,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,825000,1,2,3,5,1,NA,385,36,9,8,1,11,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,2055,14.31,85700,115,682,1553,35
2024,B4TYDEB6GKMZO031MB27,47664,MI,26087,26087333000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,35000.0,58.43,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,255000,1,1,3,5,1,NA,48,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,3148,8.23,109700,74,1190,1293,35
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099251900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,4,1,2,1,2,25000.0,12.5,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,205000,1,1,3,5,1,NA,15,20%-<30%,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,6,,,,2825,19.43,109700,92,1146,1314,66
2024,B4TYDEB6GKMZO031MB27,11460,MI,26161,26161411700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,1,1,1,1,2,2,2,175000.0,80,5.375,-0.945,2,0.00,NA,0.00,3354.56,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,53,36,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,2331,36.94,119500,78,866,963,64
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099224002,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,5,0,2,1,4,2,2,1,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,97,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,5154,16.1,109700,130,1370,1389,16
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125140700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,3,0,2,1,2,2,2,1,2,65000.0,443.33,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,65000,1,1,3,5,1,NA,56,>60%,8,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,45-54,65-74,No,Yes,1,1,6,,,,,3,,,,2765,39.71,109700,83,417,759,30
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125151000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,1,0,2,1,2,2,2,1,2,245000.0,82.46,7.490,0.500,2,NA,NA,NA,NA,NA,360,NA,1,2,1,2,2,875000,1,1,3,5,1,NA,452,20%-<30%,9,8,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5471,10.53,109700,266,1773,1977,64
2024,B4TYDEB6GKMZO031MB27,24340,MI,26081,26081014000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,35000.0,58.87,7.990,3.305,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,245000,1,1,3,5,1,NA,44,30%-<36%,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,6773,39.88,97600,83,1898,2266,58
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099225401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,1,2,105000.0,34.48,7.490,0.650,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,295000,1,1,3,5,1,NA,54,50%-60%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,4519,11.84,109700,118,1855,2070,28
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163577300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,45000.0,79.99,7.990,3.130,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,165000,1,1,3,5,1,NA,68,46,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3386,38.16,77800,104,1023,1295,67
2024,B4TYDEB6GKMZO031MB27,22420,MI,26049,26049010604,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,25000.0,40,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,315000,1,1,3,5,1,NA,50,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,2811,12.17,78300,123,792,925,47
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099263500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,2,2,1,2,55000.0,59.23,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,145000,1,1,3,5,1,NA,70,>60%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,6,,,,,1,,,,4524,43.02,109700,60,1323,1878,48
2024,B4TYDEB6GKMZO031MB27,28020,MI,26077,26077002104,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,1,2,1,2,105000.0,66.67,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,155000,1,2,3,5,1,NA,153,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,5565,10.22,102500,102,2100,2443,47
2024,B4TYDEB6GKMZO031MB27,99999,MI,26011,26011970400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,2,0,2,1,1,1,2,2,1,75000.0,80,6.250,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,85000,1,3,3,5,1,NA,220,<20%,9,1,14,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,7,,,,10,,,,2849,7.13,78300,96,1183,2440,42
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163588300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,1,2,1,2,105000.0,22.73,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,445000,1,1,3,5,1,NA,125,37,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,5708,29.71,77800,134,1942,2164,38
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163550700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,3,0,2,1,31,2,2,1,2,205000.0,38.1,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,855000,1,1,3,5,1,NA,48,>60%,8,10,2,,,,,5,,,,,1,4,21,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,1,,,,5817,9.61,77800,219,1787,1867,76
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099256600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,3,2,1,1,1,2,2,2,195000.0,97,5.375,-0.213,2,257.25,NA,200.00,3309.87,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,75,45,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,3244,45.44,109700,59,765,1186,61
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099263400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,1,2,2,1,2,65000.0,78.83,7.490,1.975,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,245000,1,1,3,5,1,NA,74,42,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4035,45.5,109700,68,1050,1410,62
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163559100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,55000.0,57.99,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,375000,1,1,3,5,1,NA,38,>60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,1,,,,2626,21.02,77800,126,904,1034,66
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163503600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,1,2,1,2,25000.0,35.21,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,75000,1,1,3,5,1,NA,26,20%-<30%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,1476,97.83,77800,48,251,923,68
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163553100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,3,0,2,1,2,1,2,1,2,65000.0,76.47,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,85000,1,2,3,5,1,NA,120,>60%,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,3,,,,1295,94.21,77800,52,469,913,0
2024,B4TYDEB6GKMZO031MB27,47664,MI,26147,26147640100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,3,2,1,1,1,2,2,2,265000.0,56.53,6.125,-0.206,3,4374.98,NA,2573.60,2043.60,,360,NA,NA,2,2,2,2,465000,1,2,3,5,1,NA,441,<20%,9,1,1,14,,,,1,13,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,1,2,,,,,10,,,,2296,7.27,109700,100,818,997,30
2024,B4TYDEB6GKMZO031MB27,24340,MI,26081,26081010700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,55000.0,66.67,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,415000,1,1,3,5,1,NA,204,20%-<30%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,6,,,,,3,,,,5268,10.69,97600,119,1719,2098,32
2024,B4TYDEB6GKMZO031MB27,11460,MI,26161,26161423400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,5,0,2,1,1,2,2,1,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,403,NA,9,9,2,,,,,2,,,,,2,2,2,21,,,,2,21,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,6368,13.36,119500,92,2245,2484,37
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125143500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,505000.0,70,6.375,-0.068,2,4094.38,NA,1230.00,,5640.01,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,145,38,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,7,,,,,10,,,,5724,15.5,109700,96,2330,2711,54
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163561900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,1,2,2,1,2,205000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,260,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,7117,17.18,77800,220,2549,2614,27
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163581800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,25000.0,79.62,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,185000,1,1,3,5,1,NA,75,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,2665,19.29,77800,59,776,1184,63
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163514300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,1,2,1,2,55000.0,50,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,105000,1,1,3,5,1,NA,17,30%-<36%,9,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,3,,,,2163,96.76,77800,34,468,1207,77
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163534700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,1,2,1,2,55000.0,51.55,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,95000,1,1,3,5,1,NA,38,>60%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,3,,,,3056,97.32,77800,57,922,1548,74
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125197100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,1,0,2,1,4,2,2,1,2,55000.0,67.08,7.240,1.100,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,585000,1,1,3,5,1,NA,254,44,8,9,2,,,,,2,,,,,2,2,21,,,,,21,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,10,,,,2987,37.93,109700,131,858,966,40
2024,B4TYDEB6GKMZO031MB27,24340,MI,26081,26081003400,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,35000.0,39.58,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,355000,1,1,3,5,1,NA,48,50%-60%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,5126,29.57,97600,117,1752,1703,64
2024,B4TYDEB6GKMZO031MB27,47664,MI,26093,26093740900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,245000.0,80,5.750,-0.673,2,627.70,NA,200.00,4480.32,,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,67,30%-<36%,9,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,7,2,,,,10,,,,2013,11.13,109700,150,657,736,37
2024,B4TYDEB6GKMZO031MB27,35660,MI,26021,26021011000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,55000.0,25.9,7.490,1.535,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,305000,1,1,3,5,1,NA,83,20%-<30%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,2835,11.15,85700,118,1009,1288,42
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125156100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,1,1,2,2,1,2,205000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,1136,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4482,23.81,109700,155,1480,1650,31
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125191000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,105000.0,28.45,6.990,0.750,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,355000,1,1,3,5,1,NA,100,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,1765,14.16,109700,146,497,742,61
2024,B4TYDEB6GKMZO031MB27,47664,MI,26125,26125193100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,205000.0,62.45,6.740,1.680,2,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,605000,1,1,3,5,1,NA,135,37,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,6,,,,,10,,,,3859,22.86,109700,139,1148,1230,47
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163538600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,5,0,2,1,1,1,2,2,2,165000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,43,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,2,1,7,,,,,10,,,,4758,97.39,77800,88,1364,2233,78
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099222103,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,185000.0,80,5.750,-0.670,2,213.98,NA,200.00,3720.60,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,65,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,2824,21.39,109700,82,735,817,25
2024,B4TYDEB6GKMZO031MB27,40980,MI,26145,26145012001,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Free Form Text Only,Asian,Male,5,0,2,1,4,2,2,1,2,105000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,NA,1,1,3,5,1,NA,500,NA,9,9,,,,,,5,,,,,2,4,22,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,3550,12.45,74800,124,1252,1430,49
2024,B4TYDEB6GKMZO031MB27,19804,MI,26163,26163542100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,1,2,1,2,55000.0,55.56,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,95000,1,1,3,5,1,NA,45,30%-<36%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,3,,,,4547,98.83,77800,55,1019,1712,69
2024,B4TYDEB6GKMZO031MB27,47664,MI,26099,26099223402,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,35000.0,86.51,NA,NA,3,NA,NA,NA,NA,NA,360,36,1,2,2,2,2,215000,1,1,3,5,1,NA,107,20%-<30%,8,10,1,12,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,3,,,,5185,15.87,109700,129,1619,1657,25
